Unnamed: 0,name,time,brand,post,date,car name,location,posted,thanked,predicted_class,sentiment_score
1722, blogslogger , 16:18 ,BHPian," Quote: Originally Posted by Col Mehta Btw, I couldnt find any information in the provided link on whether or not auto hold disengages the clutch. Did I miss it? Can you point me towards it? T The article I linked has only a summary of the patent. I should have the copy somewhere but could not locate it. A few more sources are https://www.seat.com/car-terms/a/auto-hold-function https://www.vwwatercooled.com.au/for...h-85642-2.html https://www.mytiguan.com/threads/doe...utohold.33273/ And our very own: https://www.team-bhp.com/forum/road-...feature-2.html (Auto Hold: Most convenient yet neglected feature!)", 14th February 2024,kia-seltos,Hyderabad,84,132,All-Wheel/4-Wheel Drive,Very Negative
1723, TorkBHP , 17:16 ,BHPian," Quote: Originally Posted by bharathdonti The suspension is noticeably firmer. Having transitioned from the S Cross, I find the Seltos ride (with 18-inch wheels) quite rigid. Adjusting tire pressure significantly contributes to improving comfort for passengers in the rear seats. I don't see any viable alternatives. Is the rigidness to the extent of avoiding this car completely (as I'm yet to take the plunge) Also saw the pics you posted of suspension bottoming out which has really put me into a doubt if this car is the right choice from a comfort perspective. Would a change in tyres make the ride more comfortable? Is there an indication on the tyre of the fkex / rigidity it has? If yes, what is it for jk tyre royale", 14th February 2024,kia-seltos,Navi,63,136,Body Exterior and Paint,Very Positive
1724, blogslogger , 17:32 ,BHPian," Quote: Originally Posted by TorkBHP Is the rigidness to the extent of avoiding this car completely (as I'm yet to take the plunge) Also saw the pics you posted of suspension bottoming out which has really put me into a doubt if this car is the right choice from a comfort perspective. Would a change in tyres make the ride more comfortable? Is there an indication on the tyre of the fkex / rigidity it has? If yes, what is it for jk tyre royale The ride is firm but supple. It is subjective but it is certainly not a deal breaker. You can ask the SA to reduce the Tyre Pressure to 32 PSI in the test drive vehicle and see the difference. It is almost as comfortable as previous gen Creta. We have had long road trips with 5 people and luggage over broken patches of roads and even non existent roads. Not once did it bottom out. So do not worry about it.", 14th February 2024,kia-seltos,Hyderabad,84,132,Entertainment/Navigation/Connectivity (broken or difficult to use),Very Positive
1725, bharathdonti , 18:06 ,BHPian,"We just got back from our family trip to Tadoba. I'm in love with the car. My wife covered 60% of the drive. I thoroughly enjoyed the drive; the car feels fantastic regarding refinement, handling, and mileage. Stiffness and Bounciness The only drawback is the stiffness of the ride quality. I was seated in the back for close to 300km, and whenever the roads weren't good, the ride felt bouncy and inconvenient. I filled the tyres with 35psi (cold tyre), but when I checked the TPMS when we felt bouncy, it showed 38psi in all the tyres (when the tyres were heated). Quest for a Smoother Ride When I got home, I went to the wheel alignment guy and reduced the tyre pressure to 31psi. Moving forward, I will maintain 31psi (cold tyres) with 2 adult occupants and 33psi with 4 adult occupants and check how much the ride firmness improves.", 14th February 2024,kia-seltos,Nizamabad,86,204,"Brakes, Wheels or Tires",Very Positive
1726, bharathdonti , 18:32 ,BHPian," Quote: Originally Posted by TorkBHP Is the rigidness to the extent of avoiding this car completely (as I'm yet to take the plunge) Also saw the pics you posted of suspension bottoming out which has really put me into a doubt if this car is the right choice from a comfort perspective. Would a change in tyres make the ride more comfortable? Is there an indication on the tyre of the fkex / rigidity it has? If yes, what is it for jk tyre royale In my use case, we are mostly 2 adults and a kid. Maybe once or twice a year, we go on a trip at full capacity, so ride firmness was not a deal breaker. I surely believe that maintaining the right tyre pressure will make the ride more pleasurable. As the blogslogger mentioned, please do thorough test drives by maintaining the right tyre pressure (31 or 32psi) along with 4 occupants before deciding. Regarding tyres, I won't be able to comment. There have been other Seltos owners who have changed the tyres. I would love to hear their feedback on this.", 14th February 2024,kia-seltos,Nizamabad,86,204,Interior/Instrument Panel/Material Quality (broken or difficult to use),Very Positive
1727, Col Mehta , 18:47 ,BHPian," Quote: Originally Posted by blogslogger The article I linked has only a summary of the patent. I should have the copy somewhere but could not locate it. A few more sources are https://www.seat.com/car-terms/a/auto-hold-function https://www.vwwatercooled.com.au/for...h-85642-2.html https://www.mytiguan.com/threads/doe...utohold.33273/ And our very own: https://www.team-bhp.com/forum/road-...feature-2.html (Auto Hold: Most convenient yet neglected feature!) Thank you for sharing the links, however, did not find a definitive piece which confirms auto hold disengages the clutch. I would feel more assured if this information could be sourced directly from a manufacturer's official documentation/published technical document/other substantial sources. Online discussions aren't always accurate IMHO, unless supported by a credible source. Until that happens, I think I would prefer to maintain the practice of shifting to neutral during extended wait times (not to discredit your information, but rather to err on the side of caution). Please do share the patent copy, if you can. Will greatly help .", 14th February 2024,kia-seltos,New,478,"1,587",Interior/Instrument Panel/Material Quality (broken or difficult to use),Very Positive
1728, blogslogger , 19:17 ,BHPian," Quote: Originally Posted by Col Mehta Until that happens, I think I would prefer to maintain the practice of shifting to neutral during extended wait times (not to discredit your information, but rather to err on the side of caution). Please do share the patent copy, if you can. Will greatly help . I agree. At the end of the day, peace of mind is more important. So if slotting it in N during traffic is what it takes then so be it. Our cars- our money. I will try to share the documentation. But if you need some proof yourself, you can try it out. Change the Instrument cluster to digital and when auto hold is disengaged, you can see a slight rpm drop. Do try it out.", 14th February 2024,kia-seltos,Hyderabad,84,132,Squeaks/Rattles - Water Leaks - Wind/Road Noise,Very Positive
1729, jacob.thomas , 11:20 ,BHPian," Quote: Originally Posted by blogslogger I agree. At the end of the day, peace of mind is more important. So if slotting it in N during traffic is what it takes then so be it. Our cars- our money. I will try to share the documentation. But if you need some proof yourself, you can try it out. Change the Instrument cluster to digital and when auto hold is disengaged, you can see a slight rpm drop. Do try it out. Slotting in N is what I typically end up doing. The only problem being that if I slot into N and then leave the brake pedal the ISG system ends up firing up the engine. I was hoping the engine would remain switched off, but that doesn't seem to be the case.", 15th February 2024,kia-seltos,Pune,25,18,Squeaks/Rattles - Water Leaks - Wind/Road Noise,Negative
1730, Behemoth , 12:14 ,Distinguished - BHPian,In my case with the Diesel Automatic the Auto hold just holds the brakes and the gearbox remains in crawl mode if you stay in D mode. You can clearly feel the brakes and the gearbox fighting each other. Mine is a torque converter type diesel Auto gearbox. I have made it a practice to always shift to N whenever I stop even for a few seconds. I feel that this also saves fuel for me. Also I prefer to keep the Auto start stop feature off as I find it to be inconvenient in stop and go traffic that I face in my evening drives., 15th February 2024,kia-seltos,Gurgaon,"2,099","5,837",Body Exterior and Paint,Very Negative
1731, jacob.thomas , 13:10 ,BHPian," Quote: Originally Posted by Behemoth In my case with the Diesel Automatic the Auto hold just holds the brakes and the gearbox remains in crawl mode if you stay in D mode. You can clearly feel the brakes and the gearbox fighting each other. Mine is a torque converter type diesel Auto gearbox.. I don't get this feeling at all in the Petrol DCT. There is no change in the engine sound, no movement of the chassis or tires etc. when I switch between D and N with autohold on. Maybe other DCT owners can correct me if I am wrong.", 15th February 2024,kia-seltos,Pune,25,18,"Brakes, Wheels or Tires",Very Negative
1732, thesilentone , 17:21 ,BHPian,"Auto hold for me is the biggest plus for me. My left hand is kept really free. Mine is a petrol DCT and there is absolutely no creep felt. Once the brakes are depressed and the car goes into auto hold, the ISG cuts off the engine and the rpm meter rolls down to 0.0 till the engine kick starts. Totally fuss free. Just crossed 5000 kms of joy.", 15th February 2024,kia-seltos,Chennai,266,326,"Brakes, Wheels or Tires",Very Positive
1733, eragon92 , 18:03 ,BHPian," Quote: Originally Posted by Behemoth In my case with the Diesel Automatic the Auto hold just holds the brakes and the gearbox remains in crawl mode if you stay in D mode. You can clearly feel the brakes and the gearbox fighting each other. Mine is a torque converter type diesel Auto gearbox. Mine is also a Diesel Auto model, but I have never felt brakes and gearbox fighting each other. I liberally use ISG and on some occasions when ISG doesn't kick-in, engine RPM does come down to same as on neutral.", 15th February 2024,kia-seltos,Mumbai,28,10,"Brakes, Wheels or Tires",Negative
1734, abhi3284 , 11:50 ,BHPian,"Which among the below is the correct sequence while Parking for minimal wear and tear of transmission: 1) Stop the Vehicle. 2) Depress Clutch and move to N. 3) Engage EPB. 4) Depress Clutch and move to P. [When i do this, i observe the EPB Red Icon on the Cluster goes away]. OR 1) Stop the Vehicle. 2) Depress Clutch and move to P. 3) Engage EPB. Adding few Pics below of my Hulk flexing and posing Quote: Originally Posted by TorkBHP Congratulations! Happy mile munching in your Hulk Had you considered Yokohama? If yes, which variant? Did you notice a change in the ride quality after the tyre switch? Which location are you based out of? Hey Thanks. No, i did not consider Yokos as i dont believe they are available in the stock size. Unfortunately, i have no comparison stats of UC6 with JK Royale as i just drove 5 kms on the JKs and i was paying more attention to other vehicles while driving safely back Home and did not focus on Ride Quality of the JK's. Post Tyre change to UC6, they have filled Nitrogen @ 35 psi, which shows 34 on the TPMS Cluster. It does not glide over uneven roads or potholes and it can be felt inside the cabin. Though its not harsh. Will experiment dropping it down by 1-2 psi. And, i am based out of Pune.", 16th February 2024,kia-seltos,Pune,268,428,Climate Control - Heating & Cooling (broken or difficult to use),Very Positive
1735, SeniorC , 14:38 ,BHPian," Quote: Originally Posted by abhi3284 Which among the below is the correct sequence while Parking for minimal wear and tear of transmission: 1) Stop the Vehicle. 2) Depress Clutch and move to N. 3) Engage EPB. 4) Depress Clutch and move to P. [When i do this, i observe the EPB Red Icon on the Cluster goes away]. OR 1) Stop the Vehicle. 2) Depress Clutch and move to P. 3) Engage EPB. Stop the vehicle. Depress brake and move to P. Engage EPB.", 16th February 2024,kia-seltos,New,126,163,Climate Control - Heating & Cooling (broken or difficult to use),Very Negative
1736, Behemoth , 16:34 ,Distinguished - BHPian," Quote: Originally Posted by TorkBHP Congratulations! Happy mile munching in your Hulk Had you considered Yokohama? If yes, which variant? Did you notice a change in the ride quality after the tyre switch? Which location are you based out of? In my case I had driven my Xline on the JK royale tyres for around 100kms before I made the change to Conti UC6 (on which I have covered 4100km so far in 2 months). The Contis are much more comfortable and less noisy than the JKs. (Around 30% less noise in my experience). But still with 18inch rims the low speed ride is jittery on bad roads and it would have been better if they had offered 17inch rims too on the Xline and GTX.", 16th February 2024,kia-seltos,Gurgaon,"2,099","5,837",Entertainment/Navigation/Connectivity (broken or difficult to use),Very Positive
1737, rayjaycleoful , 14:42 ,BHPian,"Hi all, I took delivery of my car on 29th January. I used the remote start function on the key a couple of times (just to show friends) and then forgot about it. But now it doesn't work, on either of the two keys. The red light on the key flashes when I keep the button pressed for the longest time but nothing happens. What gives?", 17th February 2024,kia-seltos,Gurgaon,421,447,Electric Motor/Battery,Neutral
1738, Flasshhhh , 21:01 ,BHPian," Quote: Originally Posted by rayjaycleoful Hi all, I took delivery of my car on 29th January. I used the remote start function on the key a couple of times (just to show friends) and then forgot about it. But now it doesn't work, on either of the two keys. The red light on the key flashes when I keep the button pressed for the longest time but nothing happens. What gives? Make sure you are following proper technique. To start Seltos remotely with key, first lock the doors by pressing the lock button in key, then within 4-5 seconds, press remote start button for 2-3 seconds.", 17th February 2024,kia-seltos,Jodhpur,63,74,"Brakes, Wheels or Tires",Positive
1739, gogo_gogo , 10:45 ,BHPian," Quote: Originally Posted by SeniorC Stop the vehicle. Depress brake and move to P. Engage EPB. Also, if we use Auto-Hold, EPB gets applied automatically after moving to P. Isn't it?", 18th February 2024,kia-seltos,Bru,101,18,Climate Control - Heating & Cooling (broken or difficult to use),Negative
1740, Black Panther , 19:08 ,Newbie,"Hi all - I am unable to figure out how to change the tracks on Spotify using the steering controls. Those buttons work fine with radio stations, but not on Spotify. Have any of you faced such a situation? Is there any setting that I am missing? The same phone and app work well with my other car.", 18th February 2024,kia-seltos,Hyderabad,19,24,All-Wheel/4-Wheel Drive,Positive
1741, Adil Thacker , 19:23 ,Newbie,"Hi all - I have a 2023 Seltos GTX Petrol DCT and lately hearing a creaking noise from the drivers side door when driving over rough roads, checked the door bins and did not find anything. Has anyone else experienced this ?", 18th February 2024,kia-seltos,Bangalore,15,3,Electric Motor/Battery,Neutral
1742, bharathgr , 19:33 ,BHPian," Quote: Originally Posted by Black Panther Hi all - I am unable to figure out how to change the tracks on Spotify using the steering controls. Those buttons work fine with radio stations, but not on Spotify. Have any of you faced such a situation? Is there any setting that I am missing? The same phone and app work well with my other car. I use Amazon music daily over Bluetooth on the standard avn system and it works like a charm. In Android Auto the app screen is also scraped properly along with controls. If you are using BT with just the infotainment typically Avrcp (Audio Video remote control profile used for track up/down) profile will be active. Check if audio is turned on in your phones bluetooth settings. Mine is a DCT GTX+ on a Samsung ultra .", 18th February 2024,kia-seltos,Chennai,25,26,Climate Control - Heating & Cooling (broken or difficult to use),Very Positive
1743, harivasanth , 19:27 ,Newbie,"Hello Everyone, this is my first post I have been driving the Kia Seltos DCT GTX + for about three weeks now and below are my observations. Introduction: I have been driving for about 15 years now and this is my third car. My first car is a Honda Brio and upgraded to a Polo GT TDI in less than 4 years. Polo had all the points to convince me to upgrade and thoroughly enjoyed the drive for 8 years and had to let go of it during the last year Chennai Floods. [Total loss ] Choice of third car: I was contemplating between Skoda Slavia 1.5 DSG and Seltos DCT GTX+. Had to pick Seltos for all the bells and whistle it brings and ease of maintenance. Run and maintain for a VAG car is generally on the higher side and I wanted to experience how KIA can be and I have mostly heard positive feedback. Also, I thought it will be nice to try a different brand for a change. And hence my decision. So got my self a Black Seltos DCT GTX+ Pros - Looks. It surely does look busy with design, but did impress me. - Engine is butter smooth, especially moving from VAG Diesel. - Love the quality of interiors, definitely looks class above - Sports mode is punchy and is very addictive - Speakers are good, not the best for sure, especially from a brand like Bose, some damping on the doors should help. cons - Paint Quality is OK. VAG cars are just superior in the department from my experience. - Parking Sensors need getting used to, I find them not as accurate. - Ride quality sure was better when i upgraded the JK UX Royale to Continental UC6, but i have been experiencing wheel alignment issue since day1. ""I have had bad experience with UC6 in the past with my Polo GT TDI. since the time i upgraded to UC6 i had wheel alignment issue. How many ever times i fix the wheel alignment, there will still be a left pull on and on replacing the tyres to bridgestone sturdo the issue was instantly fixed."" -Hence, suspecting the same, I decided to replace Continental UC6 on my Seltos to GoodYear efficient grip. BUT, the wheel alignment issue still persisted :( and the ride quality is as bad as JK UX Royale. I am not sure if anyone else experienced similar problem on the 18 Inch wheels. I am yet to get them checked with the service centre. - Last but not least, ADAS. This surely is not for me. I had an incident where the car was approaching a toll plaza stop and just when i was about to stop near a barricade the car engaged ADAS and applied sudden break anticipating obstacle. Well the driver following me did not surely expect the same and rammed my tailgate. Hence, i just went ahead and disabled all the ADAS features except for the blind spot monitor.", 19th February 2024,kia-seltos,Chennai,3,7,Climate Control - Heating & Cooling (broken or difficult to use),Very Positive
1744, TorkBHP , 21:13 ,BHPian,"Does anyone have complete details on the inclusions & exclusions in the ""my convenience plus"" package Also which one is advisable 1. Extended 5 years warranty and pay as you service or 2. Luxury my convenience plus package", 19th February 2024,kia-seltos,Navi,63,136,"Brakes, Wheels or Tires",Negative
1745, blogslogger , 10:31 ,BHPian," Quote: Originally Posted by harivasanth Hello Everyone, this is my first post - Last but not least, ADAS. This surely is not for me. I had an incident where the car was approaching a toll plaza stop and just when i was about to stop near a barricade the car engaged ADAS and applied sudden break anticipating obstacle. Well the driver following me did not surely expect the same and rammed my tailgate. Hence, i just went ahead and disabled all the ADAS features except for the blind spot monitor. I've been using ADAS for the past 6 months. Initially, I too had the urge to disable all assists but persisted. They have certainly made me a safer driver. I now know how much gap to leave and when should I start braking gradually so as to not active Automatic Braking. Rear Cross traffic alert too, is a life saver as two and three wheelers can come from anywhere and without notice. It has saved my car twice or thrice. In your unfortunate situation, the person rear ending you is at fault for not maintaining safe distance and that too at a low speed situation like toll plaza. So do not assume responsibility for his mistake. I would suggest to give another try and to live with the system as they are truly life savers.", 20th February 2024,kia-seltos,Hyderabad,84,132,Climate Control - Heating & Cooling (broken or difficult to use),Very Positive
1746, harivasanth , 12:59 ,Newbie,"I went for the ""Extended 5 years warranty and pay as you service"". The showroom service engineer did mention that generally ""Wear and Tear"" components such as brakes, clutch plates are not covered in the convenience package and that was not promising in my point of view.", 20th February 2024,kia-seltos,Chennai,3,7,"Brakes, Wheels or Tires",Negative
1747, SeniorC , 13:39 ,BHPian," Quote: Originally Posted by TorkBHP Does anyone have complete details on the inclusions & exclusions in the ""my convenience plus"" package Also which one is advisable 1. Extended 5 years warranty and pay as you service or 2. Luxury my convenience plus package My SA informed me that My Convenience Package for 5 years includes 5 years extended warranty. I was not charged separately for the extended warranty. My Kia App also shows both for my car. So I found it convenient to buy this. Peace of mind for next 5 years. I am not aware if any manufacturer would include wear and tear items in a service package. Their brochure is attached.", 20th February 2024,kia-seltos,New,126,163,Climate Control - Heating & Cooling (broken or difficult to use),Neutral
1748, rayjaycleoful , 14:04 ,BHPian," Quote: Originally Posted by Flasshhhh Make sure you are following proper technique. To start Seltos remotely with key, first lock the doors by pressing the lock button in key, then within 4-5 seconds, press remote start button for 2-3 seconds. Worked! Thank you - did not know this step process.", 20th February 2024,kia-seltos,Gurgaon,421,447,Body Exterior and Paint,Very Positive
1749, 07CR , 20:31 ,Senior - BHPian," Quote: Originally Posted by rayjaycleoful But now it doesn't work, on either of the two keys. The red light on the key flashes when I keep the button pressed for the longest time but nothing happens. Quote: Originally Posted by Flasshhhh Make sure you are following proper technique. To start Seltos remotely with key, first lock the doors by pressing the lock button in key, then within 4-5 seconds, press remote start button for 2-3 seconds. Slight correction needed. First lock the car. Again press lock button. Then hold remote start button for couple of secs. Indicators will blink thrice and car will start. Quote: Originally Posted by gogo_gogo Also, if we use Auto-Hold, EPB gets applied automatically after moving to P. Isn't it? Correct.", 20th February 2024,kia-seltos,Pune,"1,419","4,090",Climate Control - Heating & Cooling (broken or difficult to use),Positive
1750, F1amit , 20:53 ,BHPian,"Hello Everyone, During last weekend, I took delivery of Seltos GTX+ 1.5 DCT in Imperial Blue color. So far have driven around 250 KMs and am enjoying every bit of the car. On Monday, I was trying to connect Android Auto from my phone (One+ 10 Pro) using standard USB cable which came up with the phone. However I was not able to connect Android Auto on Infotainment System. I have tried multiple things on phone as well as on Infotainment System- including verifying / changing android auto setting on my phone, enabling / disabling Android Auto under car settings to name a few- without success. Even tried connection using different cable. But in vain. I have discussed this issue with SA and he will be coming over to my place tomorrow to provide solution. Just wanted to check if anyone else faced any issues with Android Auto and have any suggestions for me to try.", 20th February 2024,kia-seltos,Mumbai,124,19,Climate Control - Heating & Cooling (broken or difficult to use),Negative
1751, Behemoth , 22:13 ,Distinguished - BHPian," Quote: Originally Posted by F1amit Hello Everyone, During last weekend, I took delivery of Seltos GTX+ 1.5 DCT in Imperial Blue color. So far have driven around 250 KMs and am enjoying every bit of the car. I have discussed this issue with SA and he will be coming over to my place tomorrow to provide solution. Just wanted to check if anyone else faced any issues with Android Auto and have any suggestions for me to try. What you have to do is, as soon as you connect your phone you will see a very small drop down arrow on your phone. Click this to drop down the menu where you can select Android auto connection mode. It will then allow you to start the android auto connection. This is how it works with the new Oneplus phones (first time,.on my Oneplus 12R). It seems google has changed the connection process a bit.", 20th February 2024,kia-seltos,Gurgaon,"2,099","5,837",Squeaks/Rattles - Water Leaks - Wind/Road Noise,Positive
1752, Flasshhhh , 22:38 ,BHPian, Quote: Originally Posted by 07CR Slight correction needed. First lock the car. Again press lock button. Then hold remote start button for couple of secs. Indicators will blink thrice and car will start. I don't think pressing lock button twice is necessary. I recently just unlocked my car for something. Then I locked it and pressed remote hold start button. And the engine started., 20th February 2024,kia-seltos,Jodhpur,63,74,"Brakes, Wheels or Tires",Neutral
1753, F1amit , 11:04 ,BHPian," Quote: Originally Posted by Behemoth What you have to do is, as soon as you connect your phone you will see a very small drop down arrow on your phone. Click this to drop down the menu where you can select Android auto connection mode. It will then allow you to start the android auto connection. This is how it works with the new Oneplus phones (first time,.on my Oneplus 12R). It seems google has changed the connection process a bit. Thanks for information. I tried these steps and it worked. Couple of observations 1. When I disconnected my phone and connected after a min or so, I again have to select Android Auto Connection Mode on the phone. Is there a way to auto select that upon connection? (Till mid 2023, I had used same phone for Android Auto on my Nissan Rogue in US and never faced this issue. It seems later system updates may have caused this issue). 2. When I use Android Auto, I do see split screen on Infotainment system. Is there a way to stop split screen when Android Auto is being used?", 21st February 2024,kia-seltos,Mumbai,124,19,"Brakes, Wheels or Tires",Negative
1754, R15h1 , 11:15 ,Newbie," Quote: Originally Posted by Flasshhhh Hello Everyone! I recently got my Kia Seltos GTX Plus DCT in Gravity Grey. I did my booking on 15th January for December 2023 model and hence got a nice discount.(the details of which has been conveyed in previous posts). But overall, it was really a good booking and delivery experience from Kia Jodhpur. Congratulations on your new buy! I also bought the New Kia Seltos Facelift Xline in Graphite Grey. I bought a November 2023 model in Jan 2024. So got a clean 50k discount. I also opted for cabin and boot mats, tissue box, side step (gives a muscular look) and key covers (for both keys). Have driven 400+ kms so far and the first service is due in a week's time. Here is a tip for you! I found the locking and unlocking sound too loud (specially at night) so here is how you can switch to a silent click sound for lock and unlock. Press and hold the lock and unlock button on the key for a few seconds and the blinkers will blink once. Release the buttons now and press the lock or unlock key and the sound is gone. Want the sound back? Repeat the same steps and the lock and unlock sound will be back! Enjoy the Seltos experience!", 21st February 2024,kia-seltos,Gurgaon,4,11,Climate Control - Heating & Cooling (broken or difficult to use),Very Positive
1755, gogo_gogo , 13:36 ,BHPian,Can one upgrade to the Power Window Touch Button for the Facelift model (Pre-2024 model)?, 21st February 2024,kia-seltos,Bru,101,18,Climate Control - Heating & Cooling (broken or difficult to use),Neutral
1756, arcanec , 15:54 ,BHPian," Quote: Originally Posted by blogslogger Rear Cross traffic alert too, is a life saver as two and three wheelers can come from anywhere and without notice. It has saved my car twice or thrice. Rear-cross traffic alerts and avoidance are definitely good features to have. Especially in a city where bikers seem to consider it a personal insult if they don't zip through the last 2 millimeters behind a car while it's reversing. However, I do find both a bit too conservative. I get alerts when there's a car approaching on the other side of the two-lane road I exit on to. The car also auto-applies the EPB if someone is standing even a smidge under 4 feet away (I measured ) I'm concerned this happening repeatedly will affect the EPB or damage the internals. I don't know if there's a way to adjust the sensitivity of each individual ADAS feature, or even ADAS on the whole. While I personally do like the convenience it offers, I don't believe ADAS can handle the (lack of) road sense among Indians. I'd love to hear how others tackle this.", 21st February 2024,kia-seltos,Bengaluru,31,46,Features/Controls/Displays (broken or difficult to use),Very Positive
1757, Behemoth , 16:00 ,Distinguished - BHPian," Quote: Originally Posted by F1amit Thanks for information. I tried these steps and it worked. Couple of observations 1. When I disconnected my phone and connected after a min or so, I again have to select Android Auto Connection Mode on the phone. Is there a way to auto select that upon connection? (Till mid 2023, I had used same phone for Android Auto on my Nissan Rogue in US and never faced this issue. It seems later system updates may have caused this issue). 2. When I use Android Auto, I do see split screen on Infotainment system. Is there a way to stop split screen when Android Auto is being used? 1) Yes that is the normal process now and everytime you have to select the Android Auto mode. But I think there is a setting buried inside the Android Auto on the phone where you can setup Android auto to start automatically when your phone is connected to the car. 2) if you want a single part of the screen just tap that and it will be maximised", 21st February 2024,kia-seltos,Gurgaon,"2,099","5,837",Climate Control - Heating & Cooling (broken or difficult to use),Positive
1758, F1amit , 16:39 ,BHPian," Quote: Originally Posted by Behemoth 1) Yes that is the normal process now and everytime you have to select the Android Auto mode. But I think there is a setting buried inside the Android Auto on the phone where you can setup Android auto to start automatically when your phone is connected to the car. Even after enabling Android Auto to start Automatically, I have to select Android Auto Connection Mode while reconnecting cable to the phone.", 21st February 2024,kia-seltos,Mumbai,124,19,Entertainment/Navigation/Connectivity (broken or difficult to use),Positive
1759, vinaygeorgeroy , 16:52 ,BHPian," Quote: Originally Posted by abhi3284 Which among the below is the correct sequence while Parking for minimal wear and tear of transmission: 1) Stop the Vehicle. 2) Depress Clutch and move to N. 3) Engage EPB. 4) Depress Clutch and move to P. [When i do this, i observe the EPB Red Icon on the Cluster goes away]. I believe it should be the first approach for the lowest strain to the gears. Just with a minor modification. Once the car is in neutral and EPB is engaged, release the brake (brake would have been depressed when you moved to N). This would make sure that the weight of the car is completely resting on the EPB and not the cars engine. Once this is done, then you can shift the car to P. That way there is no strain on the gears due to the weight on the car, this is more important if you are stopping on a slope. If the brake is not released, after pulling the epb in neutral, and is only released once the gear is in P, the weight of the car (or some part of the weight ) could rest on the gear. I have been following this on all my cars, especially the DSGs.", 21st February 2024,kia-seltos,Bangalore/CLT,40,118,Climate Control - Heating & Cooling (broken or difficult to use),Very Negative
1760, harivasanth , 18:29 ,Newbie,Has anyone faced any issues with Wheel alignment on GTX Plus DCT variant [18 Inch Wheels]? I have been having wheel left pull since day 1 and it just wont get fixed even after multiple wheel alignments., 21st February 2024,kia-seltos,Chennai,3,7,"Brakes, Wheels or Tires",Neutral
1761, ankur_fox , 18:54 ,BHPian," Quote: Originally Posted by harivasanth Has anyone faced any issues with Wheel alignment on GTX Plus DCT variant [18 Inch Wheels]? I have been having wheel left pull since day 1 and it just wont get fixed even after multiple wheel alignments. None whatsoever for me, mine is about a month old.", 21st February 2024,kia-seltos,Mumbai,179,111,"Brakes, Wheels or Tires",Neutral
1762, SeniorC , 21:26 ,BHPian," Quote: Originally Posted by arcanec I don't know if there's a way to adjust the sensitivity of each individual ADAS feature, or even ADAS on the whole. While I personally do like the convenience it offers, I don't believe ADAS can handle the (lack of) road sense among Indians. I'd love to hear how others tackle this. I have not read anywhere in the manual to individually set the sensitivity of each feature, but I have set the forward safety warning timing to ""late"". With this I have so far not experienced any sudden breaking.", 21st February 2024,kia-seltos,New,126,163,Entertainment/Navigation/Connectivity (broken or difficult to use),Very Positive
1763, abhi3284 , 10:01 ,BHPian," Quote: Originally Posted by vinaygeorgeroy I believe it should be the first approach for the lowest strain to the gears. Just with a minor modification. Once the car is in neutral and EPB is engaged, release the brake (brake would have been depressed when you moved to N). This would make sure that the weight of the car is completely resting on the EPB and not the cars engine. Once this is done, then you can shift the car to P. That way there is no strain on the gears due to the weight on the car, this is more important if you are stopping on a slope. If the brake is not released, after pulling the epb in neutral, and is only released once the gear is in P, the weight of the car (or some part of the weight ) could rest on the gear. I have been following this on all my cars, especially the DSGs. Ok. To confirm, for shifting from N to P, Brake Pedal would still need to be Depressed, correct? Another thing i observed if i follow this method is that when i engage EPB, the Red EPB Icon glows on the Instrument Cluster. After this when i move from N to P, the EPB icon goes away. Does EPB gets deactivated then? However, it stays On if i follow the 2nd Method of moving to P first and then engage EPB.", 22nd February 2024,kia-seltos,Pune,268,428,Climate Control - Heating & Cooling (broken or difficult to use),Negative
1764, Flasshhhh , 11:22 ,BHPian," Quote: Originally Posted by abhi3284 Ok. To confirm, for shifting from N to P, Brake Pedal would still need to be Depressed, correct? Another thing i observed if i follow this method is that when i engage EPB, the Red EPB Icon glows on the Instrument Cluster. After this when i move from N to P, the EPB icon goes away. Does EPB gets deactivated then? However, it stays On if i follow the 2nd Method of moving to P first and then engage EPB. No, what he wants to say is that once you have shifted in ""N"" and engaged EPB. Then further, from ""N"" to ""P"" there is no need to depress the break pedal. You can do it directly. And in this way, EPB would not get deactivated and will stay red in instrument cluster.", 22nd February 2024,kia-seltos,Jodhpur,63,74,Climate Control - Heating & Cooling (broken or difficult to use),Negative
