,name,time,brand,post,date,car name,location,posted,thanked
512, TejasKinger , 21:14 ,BHPian,"After exactly 5 months of waiting and a stroke of luck, I finally laid my hands on a true unicorn: The elusive Hyundai i20 Sportz 1.0 Turbo DCT 2022. T-BHP finally has proof that this trim exists and isn't only on paper What was the stroke of luck? Well, 5 months and multiple escalations later, my original choices of Fiery Red/Starry Night i20 Sportz Turbo DCT 2022 were nowhere in sight. Last week, my Sales Advisor from Advaith Hyundai Outer Ring Road called me to inform me that a Typhoon Silver i20 Sportz Turbo DCT is available in Mysore. Apparently, another customer's finance was declined. Typhoon Silver wasn't my first choice, but I had waited long enough. It was now or never, and I decided to take the plunge. One week later, the car is finally mine. Now for some pictures for your viewing pleasure. Special thank you to everyone at Advaith Hyundai Outer Ring Road, Bangalore. They really moved mountains and went the extra mile to make this purchase happen. My family has been loyal to them for 8 years, and I cannot recommend them enough. Especially my sales advisor, Gurudatta, was extremely patient with all my calls and requests over the 5 months. The rest of the team, including Kavan Devaiah, Chandan G, and Kiran from Finance, worked behind the scenes to make this happen. With that, enough said, time to put some much-deserved pedal to the metal.", 13th August 2022,hyundai-grand-i20,Bangalore,287,"1,207"
513, sunikkat , 08:26 ,Senior - BHPian,"Congratulations and wish you many miles of safe drive. Normally I don’t like silver colour in cars, but happened to see couple of i20’s and it does look good. Especially with that black contrast.", 14th August 2022,hyundai-grand-i20,Bangalore,"1,226","3,307"
514, MrPREDATOR , 23:31 ,Newbie,Congratulations on the new ride!!! One question I have... does the turbo DCT versions have auto AC and cruise control?, 16th August 2022,hyundai-grand-i20,Manali,7,8
515, 100Kmphormore , 01:12 ,BHPian,"It should have the projector headlights setup, correct? Or is it just for the Asta trim? The 1.0 DCT is so overpriced it should have it as default", 17th August 2022,hyundai-grand-i20,Bengaluru,431,793
516, TejasKinger , 06:43 ,BHPian," Quote: Originally Posted by sunikkat Congratulations and wish you many miles of safe drive. Normally I don’t like silver colour in cars, but happened to see couple of i20’s and it does look good. Especially with that black contrast. Thank you, I'm so glad you liked it. It is growing on me, I'll admit. Quote: Originally Posted by MrPREDATOR Congratulations on the new ride!!! One question I have... does the turbo DCT versions have auto AC and cruise control? Thank you! Yes, the March 2022 Sportz variants have Auto AC and Cruise Control as standard. Quote: Originally Posted by 100Kmphormore It should have the projector headlights setup, correct? Or is it just for the Asta trim? The 1.0 DCT is so overpriced it should have it as default Agreed there are a few missing features at this price point, but I've made my peace with it. Projector headlamps on the i20 are only available on the Asta, Asta (O) and N-Line N8 variants. FYI the 1.0 DCT is no longer available in the Asta trim. It is now only available in the Sportz and Asta (O) trims. The price gap between the 2 is unfortunately quite steep.", 17th August 2022,hyundai-grand-i20,Bangalore,287,"1,207"
517, Nicky , 11:01 ,BHPian,There is another system OTA update appeared today in my new i20. It's still downloading., 17th August 2022,hyundai-grand-i20,Bangalore,299,287
518, VPJ74 , 18:17 ,BHPian,Does Hyundai offer adjustable rear-seat headrest in ANY i20 models? Can this be added after market? Unbelievable that one can get Sunroof and cooled glovebox but skimp on 6 airbags and headrests !, 17th August 2022,hyundai-grand-i20,Mumbai,200,194
519, sunikkat , 19:04 ,Senior - BHPian," Quote: Originally Posted by VPJ74 Does Hyundai offer adjustable rear-seat headrest in ANY i20 models? Can this be added after market? Unbelievable that one can get Sunroof and cooled glovebox but skimp on 6 airbags and headrests ! Asta (O), top end, has adjustable head rests and 6 airbags too. Also NLine top end.", 17th August 2022,hyundai-grand-i20,Bangalore,"1,226","3,307"
520, haskell , 07:30 ,Newbie,I am being constantly contacted by Hyundai Service centre regarding Road Side Assistance card which is valid for 15 years. I would like to know if standard warranty and/or extended warranty do provide RSA or not?, 21st August 2022,hyundai-grand-i20,Ranchi,6,10
521, akshay81 , 20:04 ,BHPian," Quote: Originally Posted by haskell I am being constantly contacted by Hyundai Service centre regarding Road Side Assistance card which is valid for 15 years. I would like to know if standard warranty and/or extended warranty do provide RSA or not? Be careful. I was receiving similar calls for my Superb. When I contacted the showroom, they said its a scam and to avoid such calls. The VIN / registration number / registered mobile number are sufficient for claim RSA and no card is required. You should call the SA / Hyundai helpline to check if these calls are genuine. Read in this thread (Mahindra XUV700 Review) I received the delivery of my Asta 1.2 IVT this week. Wanted to check regarding TPMS readings - mine showed 43-44 for all tyres when the delivery was taken. I made it 32 at my trusted petrol pump. However, the TPMS continues to show 37-38. How do I rectify the readings shown in TPMS?", 23rd August 2022,hyundai-grand-i20,Pune,82,151
522, ButterChicken , 19:58 ,Newbie,"Hello Folks, Im facing a dilemma with my new car PDI/Delivery. Ive a booking for an i20 Asta(O) IVT from Advaith Hyundai ORR (Bellandur), Bangalore, since June. I got a call from them yesterday, informing me that the car could get billed anytime soon and I should keep the funds ready. I went to the showroom today to discuss the delivery process, and am being told that PDI would happen after I make the full payment, and before RTO registration. On being strict about it, I was told that I could lose the allotment if I am adamant about PDI before payment, due to some month end settlement. What would you folks suggest I do? Has anyone had a recent experience with Advaith Hyundai ORR(Bellandur)? If yes, how were you able to get a PDI before complete payment? Some history: Ive had a close shave, with a botched new car delivery in 2020, from a Hyundai dealership in Delhi, which I was able to circumvent thanks to being strict about PDI. Else, I wouldve got a 8 months old car with a chipped windshield In my mind, Id be super embarrassed if I end up with a lemon here, just because of the dealerships high handedness, and scarcity tactics. ", 28th August 2022,hyundai-grand-i20,Bangalore,7,4
523, goandude , 11:27 ,Senior - BHPian,"I read this on a post on i20 forum on Facebook : ""My new i20 Nline DCT suddenly failed to start engine on road around 7 pm. I asked road side assistance for helping me. One person came around 11.30pm and informed me he could not detect the problem...thats all. I kept my car in safe place for that night with the help of local peoples. Next day they sent a rescue van to tow the car in service stations. They told me its the problem of fuel pump. They took another 10 day to replace it. 1. Fuel pump problem in hyundai turbo automatic engine is common but Hyundai hide it. 2. Hyundai released face lift or new generation car every year but they dont supply parts to service centre. 3. These problems (Fault in Fuel pump) are prevalent all around India ....."" I haven't heard about any fuel pump problems with the 1.0 turbo. Has anybody heard /faced such issues. The direct injection pressure pump, injects fuel at huge pressures into the cylinder so a fault here would be expensive to rectify.", 29th August 2022,hyundai-grand-i20,Mysuru,"1,755","1,274"
524, sunikkat , 12:29 ,Senior - BHPian," Quote: Originally Posted by goandude I haven't heard about any fuel pump problems with the 1.0 turbo. Has anybody heard /faced such issues. The direct injection pressure pump, injects fuel at huge pressures into the cylinder so a fault here would be expensive to rectify There are many other cases reported in this forum itself. https://www.team-bhp.com/forum/india...l-engines.html (Fuel pump failures in Hyundai-Kia vehicles with the turbo-petrol engines)", 29th August 2022,hyundai-grand-i20,Bangalore,"1,226","3,307"
525, Striker , 16:01 ,BHPian," Quote: Originally Posted by ButterChicken Hello Folks, What would you folks suggest I do? Has anyone had a recent experience with Advaith Hyundai ORR(Bellandur)? If yes, how were you able to get a PDI before complete payment? Similar story happened during my booking with KUN Hyundai OMR - they wanted full payment before even the vehicle reached their yard/showroom and PDI is allowed only after registration. Simply thanked them for their service and went to another dealer who was more than glad to oblige my requests. In your case, it still sounds genuine as the dealer suggests you do the PDI post payment but prior to registration. Get this documented clearly with the SA and his boss via email. If you still face resistance, walk away to another dealership.", 29th August 2022,hyundai-grand-i20,Chennai,66,277
526, pach , 16:41 ,BHPian," Quote: Originally Posted by ButterChicken Hello Folks, I went to the showroom today to discuss the delivery process, and am being told that PDI would happen after I make the full payment, and before RTO registration. On being strict about it, I was told that I could lose the allotment if I am adamant about PDI before payment, due to some “month end settlement”. I have booked the same model at Pavan Hyundai. When they asked for full payment, I informed them that I will pay in full soon after the PDI and they are fine with it.", 29th August 2022,hyundai-grand-i20,Bengaluru,67,60
527, goandude , 20:21 ,Senior - BHPian," Quote: Originally Posted by sunikkat There are many other cases reported in this forum itself. https://www.team-bhp.com/forum/india...l-engines.html (Fuel pump failures in Hyundai-Kia vehicles with the turbo-petrol engines) As an owner if a 1.0 turbo gdi i20 it's something quite alarming. Therefore extended warranty is a must. On another note, we have been having diesel direct injection for years, with pumps injecting at similar if not higher pressures. Not heard of many failures on these engines.", 29th August 2022,hyundai-grand-i20,Mysuru,"1,755","1,274"
528, sunikkat , 22:01 ,Senior - BHPian," Quote: Originally Posted by goandude As an owner if a 1.0 turbo gdi i20 it's something quite alarming. Therefore extended warranty is a must. On another note, we have been having diesel direct injection for years, with pumps injecting at similar if not higher pressures. Not heard of many failures on these engines. Guess its to do with new age small turbo petrol engines and fuel quality. Do take the extended warranty. But dont think its something to lose sleep on. Enjoy your car.", 29th August 2022,hyundai-grand-i20,Bangalore,"1,226","3,307"
529, Mustang_Boss , 17:38 ,BHPian,Could anyone update me on how good/bad the head lights of the new I20 are? I travel ~2500 Km ++ per month and having a good lights to support night driving are a must. Are the stock headlights good enough on I20 Diesel Sportz variant? Any upgrades to the stock Lights will benefit? Or should i look instead at Venue? any comments are highly appreciated. Thank you., 30th August 2022,hyundai-grand-i20,Hyderabad,250,762
530, goandude , 08:01 ,Senior - BHPian," Quote: Originally Posted by Mustang_Boss Could anyone update me on how good/bad the head lights of the new I20 are? I travel ~2500 Km ++ per month and having a good lights to support night driving are a must. Are the stock headlights good enough on I20 Diesel Sportz variant? Any upgrades to the stock Lights will benefit? Or should i look instead at Venue? any comments are highly appreciated. Thank you. i20 stock lights are not good on the highway. It has a H19 bulb in reflector, Sportz and below, and projectors in Asta. Normally, I would add a relay with higher wattage halogens, but here this is not available in H19. Other lighting upgrades are quite expensive.", 31st August 2022,hyundai-grand-i20,Mysuru,"1,755","1,274"
531, Mustang_Boss , 12:48 ,BHPian," Quote: Originally Posted by goandude i20 stock lights are not good on the highway. It has a H19 bulb in reflector, Sportz and below, and projectors in Asta. Normally, I would add a relay with higher wattage halogens, but here this is not available in H19. Other lighting upgrades are quite expensive. Are they manageable? Could you please compare their efficiency with any other car, so i could correlate. Thank you. Others, if anyone else could opine on this, that would be helpful. On my way to Hyundai to make a booking, hence requesting other's opinion.", 1st September 2022,hyundai-grand-i20,Hyderabad,250,762
532, delusional_fool , 23:45 ,BHPian," Quote: Originally Posted by Mustang_Boss Are they manageable? Could you please compare their efficiency with any other car, so i could correlate. Thank you. I have an I20 Sportz and I'm not sure how it fares against other cars but I can say that the stock lights are decent enough. I've a done some night driving in not so well lit single lane roads and I've never had any issues with the head lights.", 11th September 2022,hyundai-grand-i20,Chennai,46,172
533, MercFan , 20:54 ,BHPian,Took delivery of my all new i20 Asta(O) last week Sharing few pics. In comparison with my 2016 Swift ZXI. , 17th September 2022,hyundai-grand-i20,Yzag/BLR/Folsom,199,384
534, MercFan , 18:56 ,BHPian,Does Hyundai i20 Asta(o) supports wireless android auto? Tried but it will not connect without a cable. Can any one please advice?, 26th September 2022,hyundai-grand-i20,Yzag/BLR/Folsom,199,384
535, Mustang_Boss , 20:05 ,BHPian," Quote: Originally Posted by Mustang_Boss Are they manageable? Could you please compare their efficiency with any other car, so i could correlate. Thank you. Others, if anyone else could opine on this, that would be helpful. On my way to Hyundai to make a booking, hence requesting other's opinion. I have done some research and its as follows: - Buy Blaupunkt H19 holder (pair) for ~225/- https://www.youtube.com/watch?v=nFWZ...BlaupunktIndia - Buy any LED bulbs, on which the H4/H19 holder goes on. (Blaupunkt lights are also okay) something like this https://www.amazon.in/Fabtec-H8-H11-H16-Conversion/dp/B08ND5KY7D/ref=sr_1_5?crid=1SGFE2QLDYCI7&keywords=car+LED+lig ht+H19&qid=1664202717&sprefix=car+led+light+h19%2C aps%2C196&sr=8-5 These bulbs have inter-changeable holders. Use the Blaupunkt holder to fit onto the bulb and fit it in your car. I hope this helps those who are looking for Headlights upgrade.", 26th September 2022,hyundai-grand-i20,Hyderabad,250,762
536, iNLine , 00:17 ,Newbie,"Hi quick question everyone, hyundai website says to use API SN+ 0W20 engine oil for 1.2MPI whereas OW30 for the 1.0T GDI i20. I have 1.0T and just got 10k kms service done and they used OW20 oil. Is it not much of a difference? Or should I call them or Hyundai to fix this. Thanks", 28th September 2022,hyundai-grand-i20,Delhi,8,29
537, pach , 05:44 ,BHPian," Quote: Originally Posted by MercFan Does Hyundai i20 Asta(o) supports wireless android auto? Tried but it will not connect without a cable. Can any one please advice? Android Auto and Apple Carplay will not work without a cable. My wireless charger was frequently disconnecting and getting connected again and causing break in music when that happens. So I have disabled wireless charger and now use cable :( Quote: Originally Posted by MercFan Took delivery of my all new i20 Asta(O) last week Sharing few pics. Nice pics. I also have taken delivery of Asta(0) ivt in the same colour in the September 1st week. It has been a month since I took delivery of i20 asta(o) ivt. Overall, I am very happy with the car. Following are some of the issues I am facing, please help if you have faced the same and resolved: 1. Fan noise immediately after starting the car (heard when outside, inside the cabin it is silent) 2. Front doors need to be closed hard otherwise they will not shut properly 3. Wireless charger starts/stops charging frequently 4. Low FE of 8 KMPL in BLR traffic - I expected at least 10. For comparison my chevy cruze diesel gives similar FE (8KMPL) in similar traffic conditions. I am not able to increase it even with light foot 5. Lock and Unlock sounds are loud, is there a way to disable the lock/ unloack sound?", 5th October 2022,hyundai-grand-i20,Bengaluru,67,60
538, ButterChicken , 01:00 ,Newbie," Quote: Originally Posted by pach 5. Lock and Unlock sounds are loud, is there a way to disable the lock/ unloack sound? For this, press and hold the Lock & Unlock keys together on the remote keyfob for a few seconds until you see the indicators blinking. You can toggle lock/unlock sound with this.", 9th October 2022,hyundai-grand-i20,Bangalore,7,4
539, akkiman , 11:48 ,Newbie,"Quick question. Has anyone got the delivery of an i20 sportz turbo with dct in the last 2 months? I booked a car in April 2022 with a 2-3 month waiting, but there has been no delivery yet. I was even told that Hyundai has stopped delivering the i20 sportz dct OR venue DCT or NLine DCT (which is the same engine). Is this true ?", 19th October 2022,hyundai-grand-i20,pune,22,35
540, Venkatesh , 19:29 ,Senior - BHPian,"The Hyundai i20 diesel will be one among many small diesel cars to be axed due to tougher Real Driving Emissions norms that will come into force on April 1, 2023. Source ", 20th October 2022,hyundai-grand-i20,Hyderabad,"8,187","43,159"
541, fhdowntheline , 06:25 ,Senior - BHPian,"Meanwhile, I renewed my Creta 1.5D's PUC the other day and asked the PUC technician whether there will be a change in the method of testing come 2023, to which he replied in the negative. But I feel perhaps they may increase the threshold for compliance for existing cars too.", 21st October 2022,hyundai-grand-i20,Pune,"2,457","7,293"
542, coolkurt , 18:15 ,Senior - BHPian, Quote: Originally Posted by MercFan Does Hyundai i20 Asta(o) supports wireless android auto? Tried but it will not connect without a cable. Can any one please advice? Only the Sportz variant has wireless Android Auto/ Carplay. @All What is the mileage one can expect with i20 IVT? Mine is barely giving 11-12 kmpl., 21st October 2022,hyundai-grand-i20,New,"1,567","1,691"
543, ButterChicken , 02:40 ,Newbie," Quote: Originally Posted by coolkurt What is the mileage one can expect with i20 IVT? Mine is barely giving 11-12 kmpl. Im a very sedate and light footed driver in city traffic, and unable to breach 11.5 kmpl in Bangalore traffic (during office hours). Ive the exact same car (lower trim) in Delhi, and consistently get 18+ kmpl on Delhi-Chandigarh highway runs. These are MID figures, with AC always on", 22nd October 2022,hyundai-grand-i20,Bangalore,7,4
544, Chandler Bing , 00:38 ,BHPian,Can somebody in this thread please confirm the kerb weight of 1.2 Petrol Manual Sportz or Asta variant ? I dont see it mentioned on the brochure., 25th October 2022,hyundai-grand-i20,Bengaluru,26,65
545, MercFan , 20:23 ,BHPian," Quote: Originally Posted by coolkurt Only the Sportz variant has wireless Android Auto/ Carplay. @All What is the mileage one can expect with i20 IVT? Mine is barely giving 11-12 kmpl. Mine is manual, long drives with cruise gave me somewhere near 19KMPL. IN Bengaluru and Vizag city driving conditions mileage figures are around 12-13KMPL.", 27th October 2022,hyundai-grand-i20,Yzag/BLR/Folsom,199,384
546, MercFan , 20:29 ,BHPian," Quote: Originally Posted by pach Android Auto and Apple Carplay will not work without a cable. My wireless charger was frequently disconnecting and getting connected again and causing break in music when that happens. So I have disabled wireless charger and now use cable :( Nice pics. I also have taken delivery of Asta(0) ivt in the same colour in the September 1st week. It has been a month since I took delivery of i20 asta(o) ivt. Overall, I am very happy with the car. Following are some of the issues I am facing, please help if you have faced the same and resolved: 1. Fan noise immediately after starting the car (heard when outside, inside the cabin it is silent) 2. Front doors need to be closed hard otherwise they will not shut properly 3. Wireless charger starts/stops charging frequently 4. Low FE of 8 KMPL in BLR traffic - I expected at least 10. For comparison my chevy cruze diesel gives similar FE (8KMPL) in similar traffic conditions. I am not able to increase it even with light foot 5. Lock and Unlock sounds are loud, is there a way to disable the lock/ unloack sound? Congrats. I get somewhere around 12KMPL in Bangalore city driving conditions. I did not face the wireless charging issue yet. Android auto connection via cable is bad, frequent disconnections. I get a ""tak tak"" sound from left front wheel whenever it hits a pothole, need to get it verified. Start engine via Blu link is useless, it rarely works, I can say 1 in 10 times. Yes, faced the ""hard closing"" issue on the left front door, need to really close it hard.", 27th October 2022,hyundai-grand-i20,Yzag/BLR/Folsom,199,384
547, y2k , 22:55 ,BHPian,"Would you all I20 owners suggest this or Baleno, basis your experience? I am looking for my first car, an automatic and if you would suggest this car then which engine/model do you believe is the better version?", 27th October 2022,hyundai-grand-i20,Mumbai,34,11
548, Revvatron , 11:38 ,BHPian,"Hey everyone, I recently purchased I20 and covered approximately 620 kms till now. I observed a weird thing where on the driver side when the glass closes up completely the window panel kind of moves. I checked in other three doors but it is very minimal which I don't think is a problem. My question is has anyone observed driver side door panel moving in and out when you roll down/up the window using the button. Is it a common thing in I20's or something that needs to be checked. Thanks in advance.", 28th October 2022,hyundai-grand-i20,Hyderabad,204,485
549, pach , 15:06 ,BHPian," Quote: Originally Posted by MercFan I get a ""tak tak"" sound from left front wheel whenever it hits a pothole, need to get it verified. Start engine via Blu link is useless, it rarely works, I can say 1 in 10 times. Yes, faced the ""hard closing"" issue on the left front door, need to really close it hard. Thank you, I got most of the issues resolved during the first service. I also went on a long drive (1000+ kms). The FE I got on highway was 17 driving at triple digit speeds. I also observed that FE can be increased to 20 if we drive patiently between 70-90 kmph. In city, I am still getting 8-9, this may be due to the traffic stretch I encounter. I some how assumed I20 comes with a cooled glove box. SA informed that although there is a slot in the glove box, it is not connected to the AC. Good things about this car: 1. Looks good 2. Infotainment system with Bose speakers 3. Light steering for city drives 4. Engine is super silent 5. Spacious, luxurious and comfortable for a hatchback 6. Very good experience at the service center for the first service Some minor things that would make the experience better: 1. The power window buttons should have been backlit 2. Keyless entry should have been provided for passenger side door too 3. Should have provided a Cooled Glove box with a small light 4. Rain sensing - Auto wipers", 28th October 2022,hyundai-grand-i20,Bengaluru,67,60
550, Revvatron , 18:47 ,BHPian," Quote: Originally Posted by MercFan I get a ""tak tak"" sound from left front wheel whenever it hits a pothole, need to get it verified. Hey @MercFan, I have same problem too. Although I think it is coming from the left rear wheel and only stays for sometime after going through potholes or bad patches. Please let me know if you found any solution for that.", 28th October 2022,hyundai-grand-i20,Hyderabad,204,485
551, MercFan , 16:16 ,BHPian," Quote: Originally Posted by pach I also went on a long drive (1000+ kms). The FE I got on highway was 17 driving at triple digit speeds. I also observed that FE can be increased to 20 if we drive patiently between 70-90 kmph. In city, I am still getting 8-9, this may be due to the traffic stretch I encounter. I some how assumed I20 comes with a cooled glove box. SA informed that although there is a slot in the glove box, it is not connected to the AC. Good things about this car: 1. Looks good 2. Infotainment system with Bose speakers 3. Light steering for city drives 4. Engine is super silent 5. Spacious, luxurious and comfortable for a hatchback 6. Very good experience at the service center for the first service Some minor things that would make the experience better: 1. The power window buttons should have been backlit 2. Keyless entry should have been provided for passenger side door too 3. Should have provided a Cooled Glove box with a small light 4. Rain sensing - Auto wipers Glove box is indeed cooled, but just a bit, not effective. A small vent from AC is connected to it. Drove Vizag-BLR two times so far (1040KMS one way), absolutely no issues. Your right knee will love the Cruise function Fully agree on the minor observations. My swift had passenger side keyless entry. BTW, does the auto headlights function work? My i20 just flashes a message that ""headlights"" are off whenever the light is low or if we enter a tunnel sort of thing, but headlights do not come on/off.", 30th October 2022,hyundai-grand-i20,Yzag/BLR/Folsom,199,384
552, MercFan , 16:26 ,BHPian," Quote: Originally Posted by y2k Would you all I20 owners suggest this or Baleno, basis your experience? I am looking for my first car, an automatic and if you would suggest this car then which engine/model do you believe is the better version? We always had Suzuki branded cars in our family from the humble M800 to SX4 to Ertiga and the Swift. This time I decided to change the trend and bought a Hyundai. Boy, there's a lot of difference from Suzuki and Hyundai cars. Built quality, quality of plastics and the overall look and feel. However, the 1.2Kappa engine is not for the enthusiasts, Turbo is the right choice for them. Having said that, the new Baleno looks striking and drives well too. But misses on many features. Hyundai has the CVT but Suzuki has dropped it for the AMT I guess, please take a test drive. ", 30th October 2022,hyundai-grand-i20,Yzag/BLR/Folsom,199,384
553, pach , 19:02 ,BHPian," Quote: Originally Posted by MercFan BTW, does the auto headlights function work? My i20 just flashes a message that ""headlights"" are off whenever the light is low or if we enter a tunnel sort of thing, but headlights do not come on/off. Yes, Auto headlights work perfectly, They get tested on daily basis when I go into basement for parking both at office and apartment. Please ensure the position on the headlight stalk is at ""Auto"".", 30th October 2022,hyundai-grand-i20,Bengaluru,67,60
554, ButterChicken , 10:58 ,Newbie,"i20 owners in Bangalore, Any preferred Hyundai service centre for regular service and/or accidental repairs? Ive gone to Advaith Hyundai Bellandur(ORR), and the staff behaviour is pathetic. They charged me 236 (I know, meagre amount) for consumables used for cleaning (wtf?! ), and in an accident repair case, tried to under-handedly include charges for perfumes and sanitisation, without confirming with me. I got the latter removed, but the fact that theyre charging me money for cleaning consumables just doesnt sit right. Never had such an experience in Delhi.", 15th November 2022,hyundai-grand-i20,Bangalore,7,4
555, VPJ74 , 12:22 ,BHPian,"Any information on what changes will happen on the i20 and i10 due to CAFE and RDE ? Will the i10 come with 6 airbags, Start/Stop etc and the i20 will have 6 AB and ESP across all variants?", 17th November 2022,hyundai-grand-i20,Mumbai,200,194
556, sanjubaba , 21:04 ,BHPian,"I currently own i20 D asta (O) , used for 6 years and very much enjoy it. Now looking to move to automatic and so I am trying multiple options. So far driven Kiger, Nexon, Amaze, i20 IVT, Baleno AGS and Sonet D AT. I liked i20 though I was concerned about fuel efficiency so asked dealer to arrange for another test drive today in city. Those from Pune will exactly know this route - DP road -> Karve statue -> Deccan -> FC Road -> Sancheti -> JM Road and back. We started at 5:45 pm, reset the trip meter, this entire journey was 14.3 KM, took 1 hour 15 min and the Fuel efficiency for this was shown on display as 7.8 There was probably more traffic today than usual but even if that is the case, it will not cross 9 / 9.5. This is very less than I expected ( around 10) I agree, I was not very sedate and that was purposeful because with my current i20 D I don't have to , and still manage 13 kmpl in city and 21 on highway. I am more inclined towards Sonet D and will do similar experiment with that too. I know in terms of Total cost of ownership for say 5 years or so, Sonet will be still costlier even if I drive 15k per year, which I will not. But then at least it will be fun to drive. I would like to understand your views on this exercise. Note - Nexon, Amaze and Kiger has better safety ratings but for now I am keeping that aside.", 17th November 2022,hyundai-grand-i20,Pune,125,57
557, chaitanyakrish , 10:56 ,BHPian,"I completed 5000KM on my new i20 Asta IMT. IMT is very comfortable to use and didn't face any issues till date either on hills,highways,city and other normal driving conditions. Also, I got a notification to update navigation. Did anyone got the same ? Is there any standard procedure to perform the navigation update ? Please share. ", 20th November 2022,hyundai-grand-i20,Bangalore,404,"2,386"
558, VPJ74 , 18:07 ,BHPian,"How is the performance of the CVT i20? I am debating between a i10 AMT and a Sportz i20 CVT? Both have the same engine, similar tuning but different transmission. I was wondering if people had compared these 2 cars and their thoughts about the same?", 20th November 2022,hyundai-grand-i20,Mumbai,200,194
559, sanjubaba , 13:37 ,BHPian," Quote: Originally Posted by VPJ74 How is the performance of the CVT i20? I am debating between a i10 AMT and a Sportz i20 CVT? Both have the same engine, similar tuning but different transmission. I was wondering if people had compared these 2 cars and their thoughts about the same? I am also interested in this. I recently posted about my experience on Fuel efficiency, I believe AMT will give better also you save 3 L upfront so Total cost of ownership is less. Of course you are moving to different class of vehicle and lose lot of features especially the cruise control.", 21st November 2022,hyundai-grand-i20,Pune,125,57
560, Nicky , 14:05 ,BHPian," Quote: Originally Posted by chaitanyakrish I completed 5000KM on my new i20 Asta IMT. IMT is very comfortable to use and didn't face any issues till date either on hills,highways,city and other normal driving conditions. Also, I got a notification to update navigation. Did anyone got the same ? Is there any standard procedure to perform the navigation update ? Please share. Attachment 2381455 This is weird. I have Asta (O) bought in Nov. 2020 (got it in first deliveries when it launched). I always received OTA (over the air or you can say wireless) updates. Never got this kind of pop up. Try going to setup->General->Version Info/Update. Here you can see current software version and also can find update button. This update button is usually greyed out. It only enables if the update is available. Updates are checked over the air (every new i20 comes with embedded SIM card with data access). Latest version in my car is as image attached here. If your update button is not working, Go to https://map-care.com/, select India/i20. There is Register Tab on top of the page. Just register with your car info like VIN, purchase date, and device ID. You can download update online also on USB. Then try updating through USB. I never needed so I am not sure of further steps but it's given on website and also some YouTube videos might help.", 28th November 2022,hyundai-grand-i20,Bangalore,299,287
561, pach , 14:31 ,BHPian," Quote: Originally Posted by sanjubaba We started at 5:45 pm, reset the trip meter, this entire journey was 14.3 KM, took 1 hour 15 min and the Fuel efficiency for this was shown on display as 7.8 There was probably more traffic today than usual but even if that is the case, it will not cross 9 / 9.5. This is very less than I expected ( around 10) Your observation is correct, I have recently bought I20 Asta(o) IVT, it has run around 3000Kms now. I get FE of 8-9 in the city (Bangalore). However, given a choice, I would like take out I20 for within the city drive, it is very smooth, comfortable, has good AC and ergonomics.", 28th November 2022,hyundai-grand-i20,Bengaluru,67,60
562, chaitanyakrish , 16:23 ,BHPian," Quote: Originally Posted by Nicky If your update button is not working, Go to https://map-care.com/, select India/i20. Thank You. I had used the procedure in this thread and updated the head unit software. https://www.team-bhp.com/forum/car-e...oftware-4.html (Step-by-step instructions: Updating the Hyundai Creta's Head-Unit software) Before Update : After Update : In addition to maps, it updated many other components as well. I have to explore the changes yet, but one prominent change, which I noticed is, I am getting a ""Welcome to Hyundai"" voice whenever I start the car. ", 28th November 2022,hyundai-grand-i20,Bangalore,404,"2,386"
563, Nicky , 05:43 ,BHPian," Quote: Originally Posted by chaitanyakrish Thank You. I had used the procedure in this thread and updated the head unit software. Received one more update while I was driving back from office to home. It is pretty small as it downloaded in 4 minutes and installed in 20 minutes straight. Can you check if Android Auto runs in full screen (taking whole 10 inch screen rather than just 2/3 of it?)? Try going in device connection-> android auto-> uncheck the split screen option and then try. Unfortunately, I am not able to run it full screen while CarPlay work full screen. People in other countries are reporting that it's working full screen for them after 2022 update.", 29th November 2022,hyundai-grand-i20,Bangalore,299,287
564, Nicky , 08:07 ,BHPian,"Hello All, Is there any WhatsApp group for New i20 model owners? How to join if it exists? Mods: Pls merge with my above post. I couldn't because of time out.", 2nd December 2022,hyundai-grand-i20,Bangalore,299,287
565, sanjubaba , 14:02 ,BHPian," Quote: Originally Posted by Nicky Hello All, Is there any WhatsApp group for New i20 model owners? How to join if it exists? Mods: Pls merge with my above post. I couldn't because of time out. Not aware of WA group but this is one FB group. https://www.facebook.com/groups/391782155399042/", 2nd December 2022,hyundai-grand-i20,Pune,125,57
566, blueather , 12:34 ,BHPian,"We have recently bought a new i20 Sportz (Diesel). We were only given one remote key and one mechanical key. When we asked them about second key they flat out refused and said that only one remote key is provided. I called the Hyundai customer care number and they provided another number and said that this was the number of some senior at said dealership. I called that senior and she first said that yes two keys are provided. She then asked me to wait and get a confirmation. And when she called later she said that only Asta and Asta (O) variant get two keys and Magna and Sportz variant are provided only one key. So if you guys can help me in any way, it'd be great. Also if anyone has bought a Magna or Sportz diesel variant, can you please tell me how many remote keys you were provided?", 19th December 2022,hyundai-grand-i20,Lucknow,74,208
567, delusional_fool , 15:08 ,BHPian," Quote: Originally Posted by blueather Also if anyone has bought a Magna or Sportz diesel variant, can you please tell me how many remote keys you were provided? I have I20 Sportz diesel variant and was provided only one remote key and a mechanical key.", 20th December 2022,hyundai-grand-i20,Chennai,46,172
